LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 22.455498043176366, 15.473879560661533, 3.6669107435929806, 2.4382859455327566, 9.859756097560975, 3.827852942445112,
1, 28.61599795553284, 19.86240736008178, 1.1932873328222164, 4.428976222742392, 9.673282442748091, 2.159080970161806,
2, 28.61599795553284, 19.86240736008178, 1.1932873328222164, 4.428976222742392, 9.673282442748091, 2.159080970161806,
3, 28.61599795553284, 19.86240736008178, 1.1932873328222164, 4.428976222742392, 9.673282442748091, 2.159080970161806,
4, 28.61599795553284, 19.86240736008178, 1.1932873328222164, 4.428976222742392, 9.673282442748091, 2.159080970161806,
5, 28.31336405529954, 19.411266810871815, 1.1571522618263896, 12.716565171565756, 9.950984331056649, 17.076417004048583,
6, 29.15855096882898, 20.402358887952822, 0.5969109800617804, 4.663189835008534, 27.088326328478807, 31.977997799779978,
7, 15.823607232103484, 10.922240188152285, 5.823754226076731, 10.306254493170382, 8.390243902439025, 25.76085409252669,
8, 29.15855096882898, 20.402358887952822, 0.5969109800617804, 4.663189835008534, 27.088326328478807, 31.977997799779978,
9, 29.15855096882898, 20.402358887952822, 0.5969109800617804, 4.663189835008534, 27.088326328478807, 31.977997799779978,
10, 26.571058722002117, 27.203702977287882, 0.7139214686384497, 13.9505956813105, 26.612925104156574, 31.98481973434535,
11, 28.04609879117473, 27.916255741215586, 0.3760038321733495, 5.634985440244964, 25.839701624892413, 32.0,
12, 18.951524457117788, 19.316516779995613, 4.581267821890766, 9.819178082191781, 9.881508078994614, 31.983471074380166,
13, 28.04609879117473, 27.916255741215586, 0.3760038321733495, 5.634985440244964, 25.839701624892413, 32.0,
14, 28.04609879117473, 27.916255741215586, 0.3760038321733495, 5.634985440244964, 25.839701624892413, 32.0,
15, 23.858828501990068, 27.754147441090485, 0.322179563946321, 14.63220068098117, 27.42204064382066, 31.980916030534353,
16, 24.66897462436204, 28.122631071772727, 0.16628002426924587, 9.819178082191781, 25.36840410804546, 31.902985074626866,
17, 25.76775884665793, 22.94941022280472, 3.0699868938401047, 9.57557251908397, 9.504207830223198, 32.0,
18, 24.66897462436204, 28.122631071772727, 0.16628002426924587, 9.819178082191781, 25.36840410804546, 31.902985074626866,
19, 24.66897462436204, 28.122631071772727, 0.16628002426924587, 9.819178082191781, 25.36840410804546, 31.902985074626866,
20, 0.89212735624901, 27.088230635197213, 0.1644226199904958, 7.757575757575758, 19.058063078123258, 30.363636363636363,
