LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 22.493996580514082, 11.956976298647984, 2.9075676250028173, 0.5543163176435415, 9.538167938931299, 2.7062553383911974,
1, 16.255284684538754, 8.635619988661213, 4.825787640722442, 13.094800026097737, 8.305343511450381, 9.966928251121077,
2, 28.61599795553284, 15.348223869154102, 0.9448845727915496, 4.428976222742392, 9.961342828077314, 2.437254323899371,
3, 16.254407040466486, 11.00558810031585, 6.010744270172502, 15.239869396846288, 9.06318082788671, 6.145320271288621,
4, 16.254407040466486, 11.00558810031585, 6.010744270172502, 15.239869396846288, 9.06318082788671, 6.145320271288621,
5, 25.76183294291307, 13.68597375092257, 1.9120110387318294, 23.79066528374574, 9.481481481481481, 4.282514450867052,
6, 28.61599795553284, 15.348223869154102, 0.9448845727915496, 4.428976222742392, 9.961342828077314, 2.437254323899371,
7, 16.254407040466486, 11.00558810031585, 6.010744270172502, 15.239869396846288, 9.06318082788671, 6.145320271288621,
8, 25.76183294291307, 13.68597375092257, 1.9120110387318294, 23.79066528374574, 9.481481481481481, 4.282514450867052,
9, 28.61599795553284, 15.348223869154102, 0.9448845727915496, 4.428976222742392, 9.961342828077314, 2.437254323899371,
10, 16.254407040466486, 11.00558810031585, 6.010744270172502, 15.239869396846288, 9.06318082788671, 6.145320271288621,
11, 25.761419609479038, 13.28323198613763, 1.8616650889662587, 24.502243247367616, 9.915492957746478, 1.9884938243147199,
12, 29.15855096882898, 15.657624262847515, 0.47035476925957126, 4.663189835008534, 27.855672931815064, 31.959885386819483,
13, 21.127626426375848, 17.38178449618931, 4.5953934902522215, 19.003901071847896, 9.695830886670581, 5.747798420544287,
14, 25.76117161578498, 20.769944615226642, 2.7975022301516503, 25.35021629985159, 0.4245028335909325, 2.775948072977776,
15, 27.97365761873236, 14.71828286699885, 1.0129969685354892, 25.825644984880654, 9.92131532589548, 31.980222496909764,
16, 29.15855096882898, 15.657624262847515, 0.47035476925957126, 4.663189835008534, 27.855672931815064, 31.959885386819483,
17, 21.127626426375848, 17.38178449618931, 4.5953934902522215, 19.003901071847896, 9.695830886670581, 5.747798420544287,
18, 27.97365761873236, 14.71828286699885, 1.0129969685354892, 25.825644984880654, 9.92131532589548, 31.980222496909764,
19, 29.15855096882898, 15.657624262847515, 0.47035476925957126, 4.663189835008534, 27.855672931815064, 31.959885386819483,
20, 21.127626426375848, 17.38178449618931, 4.5953934902522215, 19.003901071847896, 9.695830886670581, 5.747798420544287,
21, 27.97365761873236, 14.71828286699885, 1.0129969685354892, 25.825644984880654, 9.92131532589548, 31.980222496909764,
22, 29.15855096882898, 15.657624262847515, 0.47035476925957126, 4.663189835008534, 27.855672931815064, 31.959885386819483,
23, 21.127626426375848, 17.38178449618931, 4.5953934902522215, 19.003901071847896, 9.695830886670581, 5.747798420544287,
24, 27.97333271388418, 19.326813630978652, 1.295268182768473, 26.694094697641425, 2.733208544373486, 2.0636610142053504,
25, 28.04609879117473, 21.099495618360617, 0.29079433063766236, 5.634985440244964, 28.05067131912311, 31.945392491467576,
26, 22.54200569061049, 22.989267708281336, 2.7157190635451505, 20.539616119348675, 4.856332032635686, 5.692038396386223,
27, 27.97289951916004, 25.471354791752162, 1.6716196021649412, 27.421909157153266, 2.360795672523594, 1.8254690061869865,
28, 26.40263100197325, 20.430607322955492, 0.6175838631878974, 24.39280505590666, 24.94985891035381, 31.92982456140351,
29, 28.04609879117473, 21.099495618360617, 0.29079433063766236, 5.634985440244964, 28.05067131912311, 31.945392491467576,
30, 22.54200569061049, 22.989267708281336, 2.7157190635451505, 20.539616119348675, 4.856332032635686, 5.692038396386223,
31, 26.40263100197325, 20.430607322955492, 0.6175838631878974, 24.39280505590666, 24.94985891035381, 31.92982456140351,
32, 28.04609879117473, 21.099495618360617, 0.29079433063766236, 5.634985440244964, 28.05067131912311, 31.945392491467576,
33, 22.54200569061049, 22.989267708281336, 2.7157190635451505, 20.539616119348675, 4.856332032635686, 5.692038396386223,
34, 26.40263100197325, 20.430607322955492, 0.6175838631878974, 24.39280505590666, 24.94985891035381, 31.92982456140351,
35, 28.04609879117473, 21.099495618360617, 0.29079433063766236, 5.634985440244964, 28.05067131912311, 31.945392491467576,
36, 22.54200569061049, 22.989267708281336, 2.7157190635451505, 20.539616119348675, 4.856332032635686, 5.692038396386223,
37, 26.40263100197325, 20.430607322955492, 0.6175838631878974, 24.39280505590666, 24.94985891035381, 31.92982456140351,
38, 28.04609879117473, 21.099495618360617, 0.29079433063766236, 5.634985440244964, 28.05067131912311, 31.945392491467576,
39, 22.54200569061049, 22.989267708281336, 2.7157190635451505, 20.539616119348675, 4.856332032635686, 5.692038396386223,
40, 26.40263100197325, 20.430607322955492, 0.6175838631878974, 24.39280505590666, 24.94985891035381, 31.92982456140351,
41, 28.04609879117473, 21.099495618360617, 0.29079433063766236, 5.634985440244964, 28.05067131912311, 31.945392491467576,
42, 22.54200569061049, 22.989267708281336, 2.7157190635451505, 20.539616119348675, 4.856332032635686, 5.692038396386223,
43, 26.40216790760083, 24.327711857717908, 0.7241442816175117, 25.325425867507885, 27.319255249538994, 31.964601769911503,
44, 24.669150713092638, 25.4585635359116, 0.1518266306908219, 9.819178082191781, 27.141774348203278, 31.93069306930693,
45, 21.854778375608507, 26.91837048424289, 1.3995900589290289, 9.819178082191781, 24.158315108871353, 31.980916030534353,
46, 26.401677590089218, 28.45390883133565, 0.8369688856561405, 25.982287407001273, 29.41562031747049, 1.1280857793380366,
47, 23.78122185885587, 25.043082610550265, 0.3299208493293521, 21.167735403307457, 26.18326534673167, 31.924242424242426,
48, 24.669150713092638, 25.4585635359116, 0.1518266306908219, 9.819178082191781, 27.141774348203278, 31.93069306930693,
49, 21.854778375608507, 26.91837048424289, 1.3995900589290289, 9.819178082191781, 24.158315108871353, 31.980916030534353,
50, 23.78122185885587, 25.043082610550265, 0.3299208493293521, 21.167735403307457, 26.18326534673167, 31.924242424242426,
51, 24.669150713092638, 25.4585635359116, 0.1518266306908219, 9.819178082191781, 27.141774348203278, 31.93069306930693,
52, 21.854778375608507, 26.91837048424289, 1.3995900589290289, 9.819178082191781, 24.158315108871353, 31.980916030534353,
53, 0.970673618105338, 30.45488476805498, 0.045204099768943656, 7.816793893129771, 26.685770648393294, 31.375,
