LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 310573, 0, 48.32694577844822, 68.7095180013459, 48.32679017319639,
1, 12347, 0, 34.92346318943873, 68.75, 34.92063492063486,
2, 58695, 0, 61.479683107590084, 68.09612771739131, 61.47863568215887,
3, 37043, 0, 45.50387387630592, 89.58333333333334, 45.50264550264559,
4, 37043, 0, 45.50387387630592, 89.58333333333334, 45.50264550264559,
5, 31163, 0, 55.3476879632898, 68.75, 55.34591194968564,
6, 58695, 0, 61.479683107590084, 68.09612771739131, 61.47863568215887,
7, 37043, 0, 45.50387387630592, 89.58333333333334, 45.50264550264559,
8, 31163, 0, 55.3476879632898, 68.75, 55.34591194968564,
9, 58695, 0, 61.479683107590084, 68.09612771739131, 61.47863568215887,
10, 37043, 0, 45.50387387630592, 89.58333333333334, 45.50264550264559,
11, 62327, 0, 54.08891812537103, 67.1875, 54.08805031446563,
12, 53415, 0, 61.22156697556866, 64.51526988636364, 61.22042084768602,
13, 28499, 0, 58.80206323028878, 87.28125, 58.80000000000006,
14, 186983, 0, 71.69849665477611, 89.0625, 71.6981132075483,
15, 28699, 0, 58.73375378933064, 65.84375, 58.73170731707313,
16, 53415, 0, 61.22156697556866, 64.51526988636364, 61.22042084768602,
17, 28499, 0, 58.80206323028878, 87.28125, 58.80000000000006,
18, 28699, 0, 58.73375378933064, 65.84375, 58.73170731707313,
19, 53415, 0, 61.22156697556866, 64.51526988636364, 61.22042084768602,
20, 28499, 0, 58.80206323028878, 87.28125, 58.80000000000006,
21, 28699, 0, 58.73375378933064, 65.84375, 58.73170731707313,
22, 53415, 0, 61.22156697556866, 64.51526988636364, 61.22042084768602,
23, 28499, 0, 58.80206323028878, 87.28125, 58.80000000000006,
24, 43049, 0, 78.31076215475389, 87.79166666666667, 78.30894308943084,
25, 35489, 0, 78.51446927216884, 80.625, 78.51225697379546,
26, 24485, 0, 68.44190320604451, 85.01420454545455, 68.4391080617496,
27, 157849, 0, 84.93180191195383, 95.2159090909091, 84.931263858093,
28, 22805, 0, 73.91361543521158, 78.38541666666666, 73.91037446286064,
29, 35489, 0, 78.51446927216884, 80.625, 78.51225697379546,
30, 24485, 0, 68.44190320604451, 85.01420454545455, 68.4391080617496,
31, 22805, 0, 73.91361543521158, 78.38541666666666, 73.91037446286064,
32, 35489, 0, 78.51446927216884, 80.625, 78.51225697379546,
33, 24485, 0, 68.44190320604451, 85.01420454545455, 68.4391080617496,
34, 22805, 0, 73.91361543521158, 78.38541666666666, 73.91037446286064,
35, 35489, 0, 78.51446927216884, 80.625, 78.51225697379546,
36, 24485, 0, 68.44190320604451, 85.01420454545455, 68.4391080617496,
37, 22805, 0, 73.91361543521158, 78.38541666666666, 73.91037446286064,
38, 35489, 0, 78.51446927216884, 80.625, 78.51225697379546,
39, 24485, 0, 68.44190320604451, 85.01420454545455, 68.4391080617496,
40, 22805, 0, 73.91361543521158, 78.38541666666666, 73.91037446286064,
41, 35489, 0, 78.51446927216884, 80.625, 78.51225697379546,
42, 24485, 0, 68.44190320604451, 85.01420454545455, 68.4391080617496,
43, 45611, 0, 73.48227401284778, 77.9296875, 73.48066298342546,
44, 28019, 0, 68.65876726507013, 69.580078125, 68.65631691648822,
45, 25255, 0, 66.25816669966343, 74.27867542613636, 66.25554323725056,
46, 167243, 0, 80.04400782095513, 84.88991477272727, 80.04352921479986,
47, 25319, 0, 66.18744816145977, 68.1884765625, 66.18483412322274,
48, 28019, 0, 68.65876726507013, 69.580078125, 68.65631691648822,
49, 25255, 0, 66.25816669966343, 74.27867542613636, 66.25554323725056,
50, 25319, 0, 66.18744816145977, 68.1884765625, 66.18483412322274,
51, 28019, 0, 68.65876726507013, 69.580078125, 68.65631691648822,
52, 25255, 0, 66.25816669966343, 74.27867542613636, 66.25554323725056,
53, 23209, 0, 2.878193804127709, 2.9651988636363638, 2.8780697975010776,
